Data;Cota (m);Caudal Afluente (m3/s);Caudal Efluente (m3/s);Precipitação (mm);Evaporação (mm);Volume Evaporado Mm3;Humidade Relativa (%)
2/1/2017;314.18;2617;1547;0.0;6.2;11.51;79
2/2/2017;314.24;3046;1760;0.0;5.2;9.55;86
2/3/2017;314.26;2165;1736;0.3;5.9;10.87;85
2/4/2017;314.40;4765;1752;53.2;2.4;4.39;95
2/5/2017;314.47;3237;1725;0.2;3.6;6.68;84
2/6/2017;314.55;3486;1754;13.3;5.3;9.92;67
2/7/2017;314.73;5629;1714;12.2;3.2;6.03;93
2/8/2017;314.85;4386;1763;13.2;5.9;11.07;91
2/9/2017;314.97;4390;1756;0.4;6.7;12.79;85
2/10/2017;315.09;4408;1764;0.0;6.2;11.77;84
2/11/2017;315.17;3515;1746;0.4;6.0;11.54;87
2/12/2017;315.24;3283;1731;0.1;4.4;8.43;89
2/13/2017;315.30;3070;1737;0.0;2.8;5.34;81
2/14/2017;315.37;3252;1694;3.6;4.1;7.97;82
2/15/2017;315.42;2849;1733;0.0;5.0;9.68;72
2/16/2017;315.48;3047;1706;7.8;3.3;6.30;76
2/17/2017;315.55;3188;1620;5.2;3.4;6.66;90
2/18/2017;315.64;3744;1723;0.0;5.7;11.02;69
2/19/2017;315.72;3270;1469;0.0;6.3;12.18;84
2/20/2017;315.83;3848;1364;0.1;7.2;14.13;72
2/21/2017;315.92;3419;1380;0.0;4.7;9.17;67
2/22/2017;316.01;3420;1374;0.0;4.3;8.41;68
2/23/2017;316.09;3219;1395;0.0;7.0;13.74;71
2/24/2017;316.19;3698;1412;0.0;4.9;9.76;85
2/25/2017;316.30;3895;1372;2.5;4.5;8.96;84
2/26/2017;316.45;4897;1441;1.9;6.9;13.74;85
2/27/2017;316.57;4232;1455;61.4;3.5;7.08;84
2/28/2017;316.71;4724;1471;0.6;0.5;1.00;96
3/1/2017;316.78;3209;1576;2.5;1.7;3.47;97
3/2/2017;316.91;4593;1552;96.0;3.5;7.12;95
3/3/2017;317.02;4227;1643;28.1;3.2;6.49;84
3/4/2017;317.21;6171;1687;7.5;5.4;10.96;95
3/5/2017;317.32;4191;1583;3.4;1.7;3.44;88
3/6/2017;317.47;5176;1604;9.5;6.4;13.21;77
3/7/2017;317.61;4819;1469;1.2;4.6;9.55;96
3/8/2017;317.72;4315;1673;0.0;4.1;8.55;84
3/9/2017;317.81;3787;1619;0.0;4.5;9.45;77
3/10/2017;317.89;3502;1569;0.0;5.9;12.28;84
3/11/2017;318.09;6396;1542;2.1;2.4;4.99;90
3/12/2017;318.24;5356;1695;0.0;1.5;3.08;90
3/13/2017;318.39;5365;1687;0.1;2.5;5.32;83
3/14/2017;318.61;7127;1700;0.0;4.4;9.27;79
3/15/2017;318.76;5360;1639;0.0;3.7;7.82;70
3/16/2017;318.86;4158;1667;0.0;4.2;9.06;68
3/17/2017;318.92;3062;1563;0.0;4.6;9.84;68
3/18/2017;319.02;4046;1543;5.3;5.5;11.86;94
3/19/2017;319.07;2780;1526;13.2;2.9;6.20;92
3/20/2017;319.12;2794;1538;18.2;1.1;2.37;95
3/21/2017;319.17;2793;1534;26.8;1.0;2.22;92
3/22/2017;319.23;3046;1533;70.0;3.6;7.76;97
3/23/2017;319.30;3297;1529;31.6;2.3;5.11;98
3/24/2017;319.37;3396;1624;1.4;3.6;7.83;88
3/25/2017;319.44;3267;1490;10.6;3.4;7.50;91
3/26/2017;319.47;2173;1411;0.4;1.7;3.82;91
3/27/2017;319.53;3160;1633;4.6;2.4;5.28;96
3/28/2017;319.57;2597;1578;0.0;5.1;11.28;78
3/29/2017;319.59;2049;1539;0.0;4.8;10.49;66
3/30/2017;319.63;2559;1537;0.0;2.3;5.16;93
3/31/2017;319.69;3036;1502;1.1;1.2;2.74;84
4/1/2017;319.71;2017;1505;0.0;4.8;10.62;82
4/2/2017;319.74;2296;1527;0.0;4.3;9.52;74
4/3/2017;319.74;1429;1429;0.0;4.3;9.62;85
4/4/2017;319.76;2120;1607;0.0;2.6;5.70;90
4/5/2017;319.77;1899;1642;1.0;2.7;6.05;96
4/6/2017;319.77;1595;1595;3.2;4.4;9.67;95
4/7/2017;319.78;1890;1633;0.0;6.3;13.97;83
4/8/2017;319.78;1644;1644;0.0;5.2;11.62;88
4/9/2017;319.79;1887;1630;0.0;4.5;10.03;95
4/10/2017;319.80;1823;1566;0.0;5.1;11.27;80
4/11/2017;319.81;1862;1605;0.0;4.9;10.92;86
4/12/2017;319.83;2112;1598;0.0;4.4;9.86;80
4/13/2017;319.85;2141;1627;0.0;4.1;9.02;73
4/14/2017;319.87;2127;1613;0.0;5.5;12.31;64
4/15/2017;319.87;1657;1657;0.0;5.6;12.36;74
4/16/2017;319.87;1552;1552;34.9;2.7;6.01;95
4/17/2017;319.86;1411;1669;1.0;2.6;5.79;86
4/18/2017;319.86;1660;1660;0.1;3.2;7.03;74
4/19/2017;319.86;1669;1669;0.0;4.6;10.14;82
4/20/2017;319.85;1408;1665;0.0;4.3;9.47;81
4/21/2017;319.84;1412;1669;0.0;4.2;9.25;76
4/22/2017;319.85;1914;1657;0.0;4.4;9.74;74
4/23/2017;319.86;1813;1556;0.0;4.4;9.79;73
4/24/2017;319.86;1648;1648;0.0;2.7;6.07;82
4/25/2017;319.86;1643;1643;1.8;0.8;1.85;95
4/26/2017;319.88;2190;1676;0.4;2.1;4.76;90
4/27/2017;319.89;1925;1668;0.0;2.9;6.50;80
4/28/2017;319.89;1630;1630;0.0;2.4;5.34;75
4/29/2017;319.89;1681;1681;0.0;4.1;9.21;77
4/30/2017;319.90;1931;1673;0.0;3.4;7.48;78
5/1/2017;319.90;1471;1471;0.0;3.1;6.81;90
5/2/2017;319.89;1237;1495;0.3;4.4;9.73;89
5/3/2017;319.92;2194;1421;0.0;2.9;6.39;74
5/4/2017;319.92;1389;1389;0.0;3.6;8.02;75
5/5/2017;319.91;1214;1472;0.0;4.4;9.85;76
5/6/2017;319.91;1486;1486;0.0;4.6;10.29;75
5/7/2017;319.92;1706;1448;0.0;3.2;7.08;85
5/8/2017;319.92;1485;1485;0.0;4.9;10.87;95
5/9/2017;319.91;1180;1438;0.0;4.7;10.40;69
5/10/2017;319.90;1265;1523;0.0;3.7;8.13;72
5/11/2017;319.90;1492;1492;0.0;3.6;7.97;84
5/12/2017;319.91;1789;1531;0.0;4.9;10.82;70
5/13/2017;319.90;1252;1510;0.0;3.5;7.70;82
5/14/2017;319.91;1720;1463;0.1;1.4;3.14;97
5/15/2017;319.92;1697;1439;0.0;2.1;4.57;93
5/16/2017;319.92;1475;1475;0.0;3.6;8.02;79
5/17/2017;319.91;1217;1474;0.0;2.2;4.85;95
5/18/2017;319.89;954;1470;0.0;4.3;9.60;75
5/19/2017;319.88;1121;1379;0.0;5.6;12.49;68
5/20/2017;319.87;1241;1499;0.0;3.7;8.16;75
5/21/2017;319.86;1245;1503;0.0;4.0;8.99;78
5/22/2017;319.86;1490;1490;0.0;2.8;6.27;85
5/23/2017;319.86;1457;1457;0.0;4.0;8.81;74
5/24/2017;319.85;1172;1430;0.0;3.3;7.23;71
5/25/2017;319.85;1410;1410;0.0;3.7;8.16;65
5/26/2017;319.87;2028;1513;0.0;3.6;8.05;62
5/27/2017;319.88;1769;1512;0.0;4.4;9.83;53
5/28/2017;319.87;1088;1346;0.0;4.0;8.99;52
5/29/2017;319.85;921;1435;0.0;3.3;7.29;79
5/30/2017;319.83;1014;1529;0.0;2.5;5.65;82
5/31/2017;319.82;1230;1487;0.0;1.6;3.64;84
6/1/2017;319.81;1169;1426;0.0;1.6;3.55;85
6/2/2017;319.79;972;1485;0.0;3.6;8.04;89
6/3/2017;319.79;1516;1516;0.0;3.3;7.23;64
6/4/2017;319.78;1253;1510;0.0;2.1;4.57;84
6/5/2017;319.79;1763;1506;0.0;4.0;8.96;57
6/6/2017;319.78;1032;1289;0.0;3.1;6.83;83
6/7/2017;319.77;1266;1522;0.0;2.7;6.03;79
6/8/2017;319.77;1513;1513;0.0;3.1;6.92;78
6/9/2017;319.76;1266;1523;0.0;4.8;10.60;54
6/10/2017;319.75;1258;1514;0.0;1.4;3.08;82
6/11/2017;319.74;1276;1532;0.0;2.6;5.72;82
6/12/2017;319.74;1500;1500;0.1;1.5;3.30;81
6/13/2017;319.74;1520;1520;0.2;3.7;8.20;71
6/14/2017;319.73;1155;1412;0.0;4.0;8.86;75
6/15/2017;319.72;1247;1503;0.0;3.8;8.41;71
6/16/2017;319.70;1008;1520;0.0;4.7;10.40;70
6/17/2017;319.70;1404;1404;0.0;3.1;6.88;83
6/18/2017;319.70;1421;1421;0.0;3.7;8.26;84
6/19/2017;319.71;1690;1433;0.0;3.9;8.54;78
6/20/2017;319.70;1210;1466;0.0;4.5;9.91;54
6/21/2017;319.69;1266;1523;0.0;3.7;8.10;70
6/22/2017;319.68;1257;1513;0.0;3.2;7.08;65
6/23/2017;319.68;1530;1530;0.0;4.7;10.44;75
6/24/2017;319.67;1276;1532;0.0;4.4;9.81;65
6/25/2017;319.66;1279;1535;0.0;2.7;5.88;75
6/26/2017;319.65;1278;1534;0.0;2.3;5.12;90
6/27/2017;319.64;1245;1500;0.0;2.0;4.41;84
6/28/2017;319.63;1202;1457;0.0;1.2;2.65;93
6/29/2017;319.62;1263;1519;0.0;3.0;6.71;75
6/30/2017;319.61;1207;1463;0.0;2.3;5.16;78
7/1/2017;319.60;1269;1524;0.0;3.7;8.08;84
7/2/2017;319.61;1626;1371;0.0;3.1;6.79;80
7/3/2017;319.60;1244;1500;0.0;3.3;7.33;70
7/4/2017;319.59;1149;1405;0.0;4.0;8.87;72
7/5/2017;319.58;1246;1501;0.0;2.0;4.45;80
7/6/2017;319.57;1224;1479;0.0;3.7;8.12;73
7/7/2017;319.57;1528;1528;0.0;3.2;7.01;87
7/8/2017;319.57;1531;1531;0.0;2.9;6.35;90
7/9/2017;319.56;1283;1538;0.0;3.2;7.14;75
7/10/2017;319.55;1269;1524;0.0;4.1;8.94;61
7/11/2017;319.54;1289;1544;0.0;4.7;10.35;47
7/12/2017;319.53;1307;1562;0.0;4.1;9.07;64
7/13/2017;319.53;1516;1516;0.0;3.5;7.61;80
7/14/2017;319.53;1500;1500;0.0;4.5;9.95;54
7/15/2017;319.53;1516;1516;0.0;4.7;10.34;54
7/16/2017;319.54;1704;1449;0.0;4.1;8.94;36
7/17/2017;319.54;1397;1397;0.0;5.3;11.72;40
7/18/2017;319.54;1439;1439;0.0;4.0;8.90;62
7/19/2017;319.54;1513;1513;0.0;1.4;3.17;84
7/20/2017;319.55;1697;1442;0.0;3.8;8.37;77
7/21/2017;319.54;1261;1515;0.0;4.5;10.00;64
7/22/2017;319.55;1772;1517;0.0;5.6;12.24;69
7/23/2017;319.55;1515;1515;0.0;4.8;10.48;45
7/24/2017;319.54;1178;1433;0.0;4.7;10.43;78
7/25/2017;319.54;1219;1219;0.0;3.8;8.43;75
7/26/2017;319.53;1013;1268;0.0;4.7;10.35;65
7/27/2017;319.52;1185;1440;0.0;3.6;8.01;54
7/28/2017;319.52;1431;1431;0.0;3.2;7.02;78
7/29/2017;319.51;1111;1365;0.0;4.1;9.04;94
7/30/2017;319.51;1494;1494;0.0;4.1;9.08;88
7/31/2017;319.51;1484;1484;0.0;3.5;7.59;82
8/1/2017;319.50;1139;1394;4.5;2.2;4.79;95
8/2/2017;319.48;912;1421;0.2;4.9;10.82;73
8/3/2017;319.47;1249;1504;0.0;5.5;12.00;61
8/4/2017;319.47;1514;1514;0.0;3.6;7.82;75
8/5/2017;319.47;1513;1513;0.0;4.2;9.19;76
8/6/2017;319.46;1266;1520;0.0;5.7;12.52;74
8/7/2017;319.45;1254;1508;0.0;5.4;11.90;84
8/8/2017;319.43;908;1416;0.0;4.3;9.39;79
8/9/2017;319.42;1260;1514;0.0;3.6;7.93;78
8/10/2017;319.40;1003;1510;0.0;3.6;7.93;74
8/11/2017;319.39;1256;1509;0.0;3.3;7.32;92
8/12/2017;319.37;1002;1509;0.0;4.7;10.34;64
8/13/2017;319.36;1260;1514;0.0;4.9;10.66;90
8/14/2017;319.34;987;1493;0.0;5.7;12.41;76
8/15/2017;319.32;998;1504;0.0;5.6;12.19;49
8/16/2017;319.29;710;1469;0.0;5.3;11.63;40
8/17/2017;319.26;758;1516;0.0;6.0;13.00;44
8/18/2017;319.23;761;1519;0.0;6.6;14.32;52
8/19/2017;319.20;761;1517;0.0;4.4;9.50;74
8/20/2017;319.19;1269;1521;0.0;3.1;6.69;73
8/21/2017;319.18;1263;1515;0.0;3.9;8.54;75
8/22/2017;319.17;1267;1519;0.0;4.4;9.58;63
8/23/2017;319.16;1274;1526;0.0;6.3;13.66;37
8/24/2017;319.15;1330;1582;0.0;5.0;10.87;55
8/25/2017;319.13;1001;1504;0.0;6.4;13.96;42
8/26/2017;319.11;1018;1521;0.0;6.3;13.59;78
8/27/2017;319.09;1028;1531;0.0;5.6;12.24;75
8/28/2017;319.06;767;1521;0.0;5.7;12.32;62
8/29/2017;319.03;780;1533;0.0;6.3;13.61;45
8/30/2017;319.00;807;1559;0.0;5.9;12.74;47
8/31/2017;318.98;1017;1518;0.0;5.6;12.03;41
9/1/2017;318.96;1009;1510;0.0;6.1;13.28;48
9/2/2017;318.94;1012;1513;0.0;4.0;8.54;83
9/3/2017;318.91;764;1514;0.0;5.4;11.68;70
9/4/2017;318.89;1019;1519;0.0;5.4;11.65;61
9/5/2017;318.87;1022;1521;0.0;5.9;12.68;72
9/6/2017;318.85;1021;1520;0.0;6.6;14.31;60
9/7/2017;318.83;1019;1517;0.0;6.7;14.39;54
9/8/2017;318.81;1021;1520;0.0;7.3;15.76;47
9/9/2017;318.80;1272;1521;0.0;6.7;14.37;48
9/10/2017;318.79;1269;1518;0.0;6.8;14.58;53
9/11/2017;318.78;1271;1520;0.0;7.7;16.53;57
9/12/2017;318.76;1026;1523;0.0;7.3;15.67;51
9/13/2017;318.74;1023;1521;0.0;7.1;15.19;45
9/14/2017;318.72;1028;1525;0.0;7.3;15.68;32
9/15/2017;318.70;1020;1517;0.0;8.0;17.25;52
9/16/2017;318.68;1030;1527;0.0;6.5;13.92;70
9/17/2017;318.68;1257;1257;0.0;8.4;17.95;38
9/18/2017;318.68;1188;1188;0.0;5.6;11.91;77
9/19/2017;318.68;1151;1151;0.0;5.9;12.69;84
9/20/2017;318.68;1221;1221;0.0;4.7;9.99;85
9/21/2017;318.68;1233;1233;0.0;5.3;11.30;80
9/22/2017;318.69;1487;1239;0.0;7.4;15.86;76
9/23/2017;318.70;1526;1278;0.0;8.2;17.61;63
9/24/2017;318.71;1765;1516;0.0;5.7;12.28;71
9/25/2017;318.70;1207;1455;0.0;6.3;13.59;59
9/26/2017;318.69;1005;1253;0.0;9.3;19.86;46
9/27/2017;318.67;1016;1512;0.0;7.8;16.63;34
9/28/2017;318.65;1025;1520;0.0;7.8;16.71;67
9/29/2017;318.63;1028;1524;0.0;7.8;16.70;71
9/30/2017;318.60;783;1526;0.0;5.2;11.12;62
10/1/2017;318.58;1028;1523;0.0;5.1;10.99;32
10/2/2017;318.56;1033;1528;0.0;7.1;15.25;57
10/3/2017;318.54;1028;1522;0.0;9.1;19.39;64
10/4/2017;318.53;1279;1525;0.0;7.2;15.28;72
10/5/2017;318.51;1028;1521;0.0;8.0;17.10;61
10/6/2017;318.49;1032;1525;0.0;8.2;17.43;73
10/7/2017;318.49;1526;1526;0.0;7.0;14.91;72
10/8/2017;318.47;1028;1521;0.0;9.6;20.35;68
10/9/2017;318.48;1767;1521;0.0;1.1;2.26;33
10/10/2017;318.46;1125;1618;0.0;7.5;16.05;43
10/11/2017;318.44;1094;1587;0.0;7.9;16.82;57
10/12/2017;318.42;901;1393;0.3;3.1;6.64;92
10/13/2017;318.40;947;1439;0.0;8.1;17.26;60
10/14/2017;318.39;1225;1470;0.0;7.2;15.30;74
10/15/2017;318.38;1281;1527;0.0;8.0;17.08;67
10/16/2017;318.37;1280;1526;0.0;9.4;19.88;50
10/17/2017;318.36;1235;1480;0.0;8.3;17.70;34
10/18/2017;318.35;1276;1522;0.0;8.5;17.99;36
10/19/2017;318.34;1255;1500;0.0;5.4;11.49;78
10/20/2017;318.32;925;1416;0.0;8.9;18.91;61
10/21/2017;318.30;1035;1526;0.0;11.6;24.65;62
10/22/2017;318.29;1275;1520;0.0;5.8;12.27;79
10/23/2017;318.27;907;1397;0.0;8.2;17.35;58
10/24/2017;318.26;1074;1318;0.0;8.2;17.26;60
10/25/2017;318.26;1308;1308;0.0;11.9;25.17;44
10/26/2017;318.25;1162;1407;0.0;11.0;23.18;50
10/27/2017;318.24;1012;1257;0.0;10.2;21.57;42
10/28/2017;318.22;755;1245;0.0;4.3;9.05;66
10/29/2017;318.20;786;1274;0.9;0.9;1.92;92
10/30/2017;318.19;1289;1534;0.6;2.1;4.50;74
10/31/2017;318.17;1048;1536;0.0;7.6;16.08;54
11/1/2017;318.15;1045;1533;0.0;8.6;18.14;56
11/2/2017;318.13;1043;1530;0.0;7.1;15.00;54
11/3/2017;318.12;1276;1520;0.0;8.5;17.99;72
11/4/2017;318.10;1036;1523;0.0;10.6;22.23;64
11/5/2017;318.10;1503;1503;0.0;7.8;16.32;68
11/6/2017;318.09;1238;1481;0.0;8.3;17.50;52
11/7/2017;318.08;1270;1514;0.0;8.2;17.16;38
11/8/2017;318.07;1271;1515;0.0;9.2;19.43;43
11/9/2017;318.05;839;1326;0.0;7.6;16.07;78
11/10/2017;318.05;1049;1049;0.0;5.3;11.16;77
11/11/2017;318.05;1254;1254;3.3;4.1;8.61;89
11/12/2017;318.03;1052;1538;28.0;5.2;10.87;89
11/13/2017;318.06;2265;1536;2.4;2.1;4.37;96
11/14/2017;318.05;1291;1534;0.0;8.2;17.23;82
11/15/2017;318.04;1289;1532;13.1;5.3;11.09;77
11/16/2017;318.03;1282;1525;0.0;7.5;15.84;61
11/17/2017;318.02;1096;1339;0.7;3.9;8.27;76
11/18/2017;318.01;853;1096;1.3;1.9;3.91;98
11/19/2017;317.99;646;1132;1.8;3.9;8.08;97
11/20/2017;317.98;889;1132;0.0;7.6;15.91;53
11/21/2017;317.97;934;1176;0.0;7.9;16.61;64
11/22/2017;317.96;894;1136;0.0;7.7;16.17;51
11/23/2017;317.95;885;1127;0.0;10.6;22.28;60
11/24/2017;317.95;1121;1121;0.0;6.4;13.31;73
11/25/2017;317.97;1618;1133;0.0;8.1;16.90;69
11/26/2017;317.97;1133;1133;0.0;3.3;6.85;67
11/27/2017;317.99;1614;1129;0.0;0.4;0.84;81
11/28/2017;317.99;1124;1124;19.0;0.2;0.38;95
11/29/2017;317.98;885;1128;13.6;2.9;6.08;94
11/30/2017;317.97;1246;1488;0.0;5.8;12.16;79
12/1/2017;317.96;1308;1550;0.0;7.8;16.43;67
12/2/2017;317.94;1059;1544;0.0;7.6;16.00;51
12/3/2017;317.92;1069;1553;0.0;11.5;23.99;48
12/4/2017;317.90;1066;1550;0.0;7.5;15.68;53
12/5/2017;317.88;1070;1554;0.0;9.3;19.51;74
12/6/2017;317.85;832;1557;24.0;3.8;7.91;90
12/7/2017;317.82;831;1556;26.8;7.4;15.41;70
12/8/2017;317.79;828;1552;0.0;3.9;8.02;79
12/9/2017;317.78;1313;1554;0.8;3.9;8.21;97
12/10/2017;317.76;986;1468;0.0;7.9;16.49;70
12/11/2017;317.76;1528;1528;0.9;1.7;3.62;81
12/12/2017;317.77;1795;1554;1.9;2.4;4.98;84
12/13/2017;317.76;1379;1620;0.3;2.7;5.67;72
12/14/2017;317.74;1076;1558;0.0;6.6;13.70;62
12/15/2017;317.73;1317;1558;0.3;3.1;6.45;80
12/16/2017;317.74;1797;1557;6.9;2.0;4.16;90
12/17/2017;317.73;1314;1555;0.1;6.5;13.48;72
12/18/2017;317.72;1313;1553;0.0;7.2;14.89;75
12/19/2017;317.72;1550;1550;0.0;4.9;10.27;70
12/20/2017;317.71;1307;1547;0.0;5.4;11.23;87
12/21/2017;317.70;1215;1456;0.0;3.8;7.96;77
12/22/2017;317.70;1556;1556;0.0;7.3;15.08;67
12/23/2017;317.71;1775;1535;0.0;6.4;13.26;58
12/24/2017;317.71;1555;1555;0.4;6.8;14.22;74
12/25/2017;317.71;1554;1554;16.7;3.0;6.20;81
12/26/2017;317.70;1324;1564;24.1;3.4;7.03;86
12/27/2017;317.69;1313;1553;10.7;2.0;4.07;96
12/28/2017;317.70;1797;1556;1.8;3.0;6.27;88
12/29/2017;317.70;1562;1562;0.0;6.5;13.51;75
12/30/2017;317.69;1321;1561;0.0;6.8;14.13;68
12/31/2017;317.69;1560;1560;0.0;7.6;15.71;60
1/1/2018;317.70;1796;1556;0.0;7.6;15.75;54
1/2/2018;317.69;1319;1560;0.0;8.9;18.54;60
1/3/2018;317.68;1323;1564;15.9;5.4;11.30;92
1/4/2018;317.66;1082;1563;17.1;5.4;11.25;82
1/5/2018;317.64;1082;1562;0.0;4.9;10.21;70
1/6/2018;317.62;1086;1566;0.0;7.1;14.68;67
1/7/2018;317.60;1087;1567;0.0;7.2;14.96;60
1/8/2018;317.58;1064;1543;0.0;7.8;16.09;57
1/9/2018;317.56;928;1407;0.0;7.1;14.76;50
1/10/2018;317.54;1051;1530;9.5;6.0;12.34;78
1/11/2018;317.52;958;1436;3.7;3.6;7.36;86
1/12/2018;317.51;1290;1529;0.0;5.1;10.58;70
1/13/2018;317.51;1561;1561;0.0;7.2;14.79;69
1/14/2018;317.51;1594;1594;0.0;7.0;14.54;79
1/15/2018;317.49;1109;1587;0.0;5.7;11.73;80
1/16/2018;317.47;1126;1604;0.0;6.4;13.17;78
1/17/2018;317.45;1115;1592;1.1;2.9;5.94;88
1/18/2018;317.43;1087;1563;4.8;6.6;13.57;92
1/19/2018;317.41;1083;1560;0.0;4.1;8.40;77
1/20/2018;317.40;1328;1566;0.0;6.8;13.91;80
1/21/2018;317.38;1087;1563;0.0;8.3;17.08;70
1/22/2018;317.35;854;1567;0.0;9.3;19.10;63
1/23/2018;317.33;1057;1533;0.0;7.1;14.64;63
1/24/2018;317.33;1546;1546;0.0;7.5;15.44;63
1/25/2018;317.30;835;1547;0.0;6.8;13.96;65
1/26/2018;317.28;1070;1545;0.0;7.8;16.09;68
1/27/2018;317.27;1312;1549;0.0;5.6;11.55;76
1/28/2018;317.27;1566;1566;0.6;7.1;14.57;62
1/29/2018;317.26;1308;1545;0.5;6.8;13.89;84
1/30/2018;317.27;1784;1546;0.0;5.3;10.86;66
1/31/2018;317.26;1313;1550;0.0;7.7;15.85;66
2/1/2018;317.25;1308;1545;0.0;6.4;13.15;60
2/2/2018;317.26;1811;1574;1.8;3.8;7.73;92
2/3/2018;317.27;1806;1569;0.0;8.7;17.81;79
2/4/2018;317.28;1807;1570;0.8;1.9;3.83;84
2/5/2018;317.26;1093;1567;1.7;4.0;8.21;79
2/6/2018;317.25;1291;1528;1.6;2.4;5.00;98
2/7/2018;317.23;1090;1564;0.0;8.7;17.85;81
2/8/2018;317.24;1798;1561;0.4;5.3;10.85;80
2/9/2018;317.24;1568;1568;0.0;5.1;10.52;70
2/10/2018;317.28;2506;1557;3.2;1.8;3.69;95
2/11/2018;317.33;2725;1538;23.5;4.6;9.48;70
2/12/2018;317.50;5586;1535;20.6;4.0;8.16;92
2/13/2018;317.55;2754;1559;3.4;1.1;2.40;98
2/14/2018;317.67;4409;1532;0.0;3.9;8.08;91
2/15/2018;317.75;3419;1495;0.0;10.7;22.15;76
2/16/2018;317.78;2279;1556;0.0;6.8;14.25;63
2/17/2018;317.81;2278;1555;1.8;6.8;14.13;72
2/18/2018;317.86;2760;1552;0.0;5.2;10.89;80
2/19/2018;317.88;2071;1587;0.0;5.5;11.49;74
2/20/2018;317.92;2572;1604;0.0;6.0;12.50;82
2/21/2018;317.92;1306;1306;0.0;5.9;12.30;76
2/22/2018;317.92;1553;1553;0.0;7.6;15.86;85
2/23/2018;317.92;1554;1554;0.0;4.7;9.75;76
2/24/2018;317.95;2229;1502;6.2;5.8;12.15;84
2/25/2018;317.95;1543;1543;0.0;7.5;15.63;61
2/26/2018;317.97;2037;1552;0.0;2.2;4.65;73
2/27/2018;317.98;1797;1554;3.5;3.5;7.25;91
2/28/2018;317.98;1556;1556;2.2;6.3;13.21;94
3/1/2018;318.03;2770;1556;15.7;2.2;4.57;93
3/2/2018;318.08;2771;1555;68.7;4.4;9.24;97
3/3/2018;318.17;3620;1426;0.8;2.6;5.41;90
3/4/2018;318.24;3264;1554;0.1;4.7;9.85;89
3/5/2018;318.32;3506;1547;1.1;4.9;10.33;66
3/6/2018;318.41;3751;1540;0.0;6.6;14.01;82
3/7/2018;318.52;4131;1421;0.0;6.0;12.86;76
3/8/2018;318.66;4987;1524;0.0;6.2;13.34;81
3/9/2018;318.78;4487;1507;0.0;11.6;24.98;56
3/10/2018;318.92;5014;1522;25.1;1.3;2.71;92
3/11/2018;319.02;4025;1521;3.4;3.7;7.96;88
3/12/2018;319.07;2773;1518;0.4;6.4;13.86;90
3/13/2018;319.14;3278;1519;0.0;2.5;5.50;81
3/14/2018;319.18;2494;1487;4.0;4.1;9.01;93
3/15/2018;319.25;3279;1513;0.0;3.5;7.54;84
3/16/2018;319.31;3038;1521;0.0;8.8;19.13;80
3/17/2018;319.35;2531;1519;0.0;6.8;14.87;79
3/18/2018;319.43;3550;1521;0.0;3.6;7.98;95
3/19/2018;319.48;2790;1520;0.4;3.4;7.42;95
3/20/2018;319.54;3043;1515;0.0;8.2;17.95;79
3/21/2018;319.59;2793;1518;0.0;5.0;10.97;83
3/22/2018;319.62;2321;1555;0.0;6.1;13.51;74
3/23/2018;319.65;2298;1531;0.0;5.7;12.54;89
3/24/2018;319.68;2290;1522;0.0;4.3;9.51;82
3/25/2018;319.71;2286;1518;0.0;7.0;15.49;84
3/26/2018;319.71;1534;1534;0.0;9.6;21.23;61
3/27/2018;319.70;1267;1523;0.0;5.8;12.75;84
3/28/2018;319.72;2033;1520;0.0;5.7;12.56;80
3/29/2018;319.76;2545;1519;0.0;3.8;8.46;84
3/30/2018;319.78;2034;1521;0.0;5.4;11.98;79
3/31/2018;319.81;2290;1519;0.0;7.5;16.56;74
4/1/2018;319.82;1778;1521;0.0;7.6;16.94;80
4/2/2018;319.84;1959;1444;0.0;6.5;14.35;78
4/3/2018;319.85;1735;1478;0.0;6.0;13.36;77
4/4/2018;319.86;1770;1513;1.0;5.4;11.96;91
4/5/2018;319.88;2029;1514;0.0;6.5;14.55;74
4/6/2018;319.90;2027;1512;0.0;3.9;8.59;58
4/7/2018;319.91;1771;1513;0.0;11.4;25.34;81
4/8/2018;319.92;1768;1511;0.0;6.9;15.47;87
4/9/2018;319.93;1769;1511;6.7;2.3;5.20;97
4/10/2018;319.97;2547;1514;1.4;3.1;7.01;89
4/11/2018;319.97;1513;1513;0.0;4.6;10.35;91
4/12/2018;319.97;1514;1514;3.4;1.4;3.10;92
4/13/2018;320.00;2223;1448;8.3;0.9;2.05;95
4/14/2018;320.04;2549;1515;3.1;3.7;8.18;85
4/15/2018;320.04;1452;1452;0.0;5.2;11.72;81
4/16/2018;320.03;1209;1468;0.0;4.8;10.82;75
4/17/2018;320.07;2258;1222;0.0;4.1;9.13;88
4/18/2018;320.10;2227;1450;0.1;4.7;10.55;78
4/19/2018;320.13;2281;1503;0.0;5.2;11.61;61
4/20/2018;320.14;1769;1509;0.0;8.6;19.38;54
4/21/2018;320.14;1349;1349;0.0;6.4;14.27;74
4/22/2018;320.15;1709;1449;0.0;6.4;14.27;79
4/23/2018;320.17;2018;1499;0.0;6.6;14.72;72
4/24/2018;320.20;2282;1503;0.0;6.7;15.14;73
4/25/2018;320.23;2278;1498;0.0;7.1;15.96;56
4/26/2018;320.24;1673;1413;1.8;5.7;12.91;84
